16223,F,F
16226,F,F
16239,F,F
16266,F,F
16269,T,T
1627,F,F
16295,F,F
16304,T,T
16311,F,F
16332,T,T
16337,F,F
16343,T,F
16351,F,F
16361,F,F
16373,T,T
16386,F,F
16415,F,F
16417,F,F
1642,T,T
16551,F,F
16564,F,F
1657,T,T
16581,T,T
16591,F,F
16597,F,F
16606,F,F
16618,F,F
16620,T,T
16622,F,F
16638,F,F
16639,F,F
16647,F,F
16680,F,F
16695,F,F
16731,F,F
16813,F,F
16832,F,F
16841,F,F
16847,F,F
16865,F,F
16878,F,F
16887,F,F
16897,F,F
16906,T,T
16945,F,F
16952,F,F
16974,F,F
16990,F,F
17000,F,F
17007,F,F
17013,F,F
17037,F,F
17044,F,F
17045,F,F
17046,F,F
17047,T,T
17090,F,F
1710,F,T
17147,F,F
17150,F,F
17156,F,F
17173,F,F
17174,F,F
17175,T,T
17178,F,F
17179,F,F
172,F,F
1720,F,F
17208,F,F
17216,T,T
17223,F,F
17224,F,F
17277,F,F
17279,F,F
17294,F,F
17315,T,T
17357,F,F
17362,F,F
17366,F,F
17373,F,F
17374,F,F
17382,T,T
1739,F,T
17409,F,F
17457,T,F
17482,F,F
17503,F,F
17504,T,T
17508,F,F
17528,F,F
17532,F,F
17539,T,T
17565,F,F
17567,F,F
17590,F,F
17603,F,F
17615,F,F
17630,F,F
17636,F,F
17717,F,F
17741,T,T
17743,F,F
17781,F,F
17784,F,F
17803,F,F
17808,F,F
17810,F,F
17830,T,T
17838,F,F
17847,F,F
17883,F,F
17885,T,T
17914,F,F
17958,F,F
17961,F,F
17963,F,F
17979,F,F
17989,F,F
180,F,F
18006,F,F
18012,F,F
18021,F,F
18169,F,F
18251,F,F
18276,F,F
18280,F,F
18295,F,F
18299,F,F
18332,F,F
18344,F,F
18353,F,F
18371,F,F
18375,F,F
18387,T,T
18395,F,F
18427,F,F
18428,F,F
18437,T,T
18448,T,T
18452,T,T
18585,T,T
18606,F,F
18608,F,F
18638,F,F
18641,F,F
18645,T,T
187,F,F
1872,T,T
18730,F,F
1876,T,T
18782,F,F
18786,F,F
18802,F,F
18821,F,F
18830,F,F
18842,F,F
18855,T,T
18861,F,F
18905,T,T
18928,F,F
18934,F,F
18935,F,F
18963,F,F
18987,F,F
19030,F,F
19039,F,F
19040,T,T
19042,F,F
19045,F,F
19056,F,F
19091,F,F
19095,F,F
19099,F,F
19127,T,T
19144,F,F
19161,F,F
19175,F,F
19185,F,F
19208,F,F
19217,F,F
19241,F,F
19254,F,F
19269,F,F
19274,F,F
19298,F,F
19303,F,F
19340,F,F
1935,F,F
19350,F,F
19369,T,T
19385,F,F
19390,F,F
19394,F,F
19399,F,F
19406,T,T
19408,F,F
19434,T,T
19441,T,T
19455,F,F
19467,T,T
19487,F,F
1949,F,F
19497,T,T
19506,F,F
19518,F,F
19520,F,T
19545,F,F
19590,F,F
19617,F,F
19620,F,F
19635,F,F
1964,T,T
19647,F,F
19653,F,F
19693,F,F
19700,F,F
19725,F,F
19731,F,F
19735,F,F
19744,F,F
19746,F,F
19748,F,F
19765,F,F
19769,T,T
19820,F,F
19826,F,F
19832,F,F
19851,F,F
19869,F,F
19880,F,F
19889,F,F
19896,F,F
19902,F,F
19903,F,F
19914,T,T
19919,T,T
19941,F,F
19959,F,F
19981,F,F
19986,F,F
20012,F,F
20033,T,T
20045,T,T
20049,T,F
20065,F,F
20066,F,F
20069,T,T
20075,F,F
20113,F,F
20117,F,F
20180,F,F
20204,F,F
20214,F,F
20226,F,F
20230,F,F
20235,F,T
20241,F,F
20254,F,F
20258,F,F
20276,F,F
20277,F,F
20279,F,F
20283,T,T
20289,F,F
20312,F,F
20327,T,T
20329,F,T
20353,T,T
20371,F,F
20376,F,F
20392,F,F
20420,F,F
20444,F,T
20451,F,F
20458,T,T
20461,F,F
20464,T,T
20471,T,T
20485,T,T
20487,T,T
20504,T,T
20505,T,T
20524,T,T
20547,F,F
20557,T,T
20560,F,F
20586,F,F
20627,F,F
20630,T,T
20655,F,F
20657,F,F
20660,F,F
20661,T,T
20670,F,F
20673,F,F
20686,F,F
20694,T,T
20720,F,F
20736,F,F
20740,F,F
20741,F,F
20745,F,F
20772,F,F
20778,F,F
20779,F,F
20787,F,F
20788,T,T
208,F,F
20811,F,T
20815,F,F
20816,F,F
20819,F,F
20822,F,F
20827,F,F
20855,F,F
20864,F,F
20900,F,F
20902,T,T
20930,F,F
20934,F,F
2116,F,F
21241,T,T
21249,T,T
2126,F,F
21296,F,F
21327,F,F
21329,T,T
21339,F,F
2134,T,T
21352,T,T
21376,T,T
21390,F,F
21398,F,F
21414,T,T
21421,T,T
21428,F,F
21429,T,T
21430,T,T
21432,T,T
2148,F,F
21489,F,F
21508,F,F
21547,F,F
21558,T,T
21559,F,F
21573,F,F
21582,F,F
21586,F,F
21619,F,F
21627,F,F
21628,T,T
21634,F,F
21642,F,F
21654,F,F
21691,T,T
2170,F,F
21700,F,F
21728,T,F
21739,F,F
21745,T,T
21779,F,T
21815,F,F
21828,T,T
21833,F,F
21847,F,F
2186,F,F
21867,F,F
21880,F,F
21883,T,T
219,F,F
21908,F,F
21913,T,T
21916,T,T
21920,F,F
21926,F,F
21964,T,T
21991,F,F
22027,F,F
22040,F,F
22055,F,F
22068,F,F
22079,F,F
22091,F,F
22123,F,F
22128,F,F
22173,F,F
22189,F,F
22196,F,F
22225,F,F
2223,T,T
22239,F,F
22253,T,T
22272,F,F
22290,T,T
223,F,F
22308,F,F
22319,T,T
22348,F,F
22359,F,F
22360,F,F
22371,F,F
22373,T,T
22388,F,F
22400,F,F
22409,F,F
22414,F,F
22431,T,T
22443,F,F
22447,F,F
22461,T,T
22466,F,F
22469,F,F
22489,F,F
225,F,F
22504,F,F
22517,T,T
22532,F,F
22539,F,F
22540,F,F
22579,T,T
22585,F,F
22602,F,F
22617,F,F
22628,F,T
22636,F,F
22678,T,T
22694,F,F
22697,F,F
22705,T,T
22711,F,F
22714,F,F
22740,F,F
22754,F,F
22759,F,F
22773,F,T
22778,F,F
22785,F,F
22796,F,F
22799,F,F
22800,F,F
22838,T,T
22843,F,F
22857,F,F
2286,T,T
22865,F,F
22876,F,F
22877,F,F
22883,F,F
22887,T,T
22893,F,F
22895,F,F
22911,F,F
22924,F,F
2295,F,F
22968,F,F
22975,F,F
2299,F,F
23014,F,F
23033,F,F
23039,F,F
23058,F,F
2306,F,F
23060,F,F
23080,F,F
23084,F,F
23094,F,F
23114,F,F
23142,F,F
23163,F,F
23176,F,F
232,F,F
23225,T,T
23242,F,F
23263,F,F
23286,F,F
23290,F,F
23301,F,F
23309,F,F
23312,F,F
23339,F,F
23343,F,F
23347,F,F
23357,F,F
23365,F,F
23371,F,F
23373,F,F
23378,F,F
23381,F,F
23385,F,F
23387,F,F
23403,F,F
23416,F,F
23423,F,F
23440,F,F
23451,F,F
23452,F,F
23459,F,F
23480,T,T
23522,F,F
23538,F,F
23547,F,F
23555,F,F
23579,F,F
23594,F,F
23612,F,F
23638,F,F
23655,T,T
23660,F,F
23663,F,T
23668,F,F
23670,F,F
23683,F,F
23688,F,F
23700,F,F
23704,F,F
23728,T,T
23733,F,F
23741,F,F
2375,F,F
23756,F,F
23786,T,T
23800,T,T
23807,F,F
23848,F,F
23851,F,F
23863,F,F
23865,F,F
23868,F,F
23872,T,T
23873,F,F
23875,T,T
23878,T,T
23879,T,T
23905,F,F
23911,F,F
23935,F,F
23948,F,F
23969,F,F
23973,T,T
23976,F,F
24028,F,F
24039,F,F
24070,F,F
24089,F,F
24091,F,F
24104,F,F
24139,T,T
24148,T,T
24158,T,T
24211,F,T
24218,F,F
24220,F,F
24228,T,T
24245,F,F
24248,F,F
24250,F,F
24269,F,F
24292,F,F
24313,F,F
24325,F,F
24354,T,T
24363,F,F
2437,F,F
24398,F,F
2440,F,F
24420,F,F
24441,F,F
24471,T,F
24478,F,F
2448,T,T
24487,F,F
24492,T,T
24495,F,F
24517,F,F
24522,F,F
24524,T,T
24525,T,T
24540,F,F
24566,F,F
24583,F,F
24588,F,F
24592,F,F
246,F,F
24602,F,F
24604,F,F
24610,F,F
24630,T,T
24637,F,F
24638,T,T
24643,F,F
24646,F,F
2465,T,T
24659,F,F
24666,T,F
24677,F,F
2468,F,F
24692,T,T
2470,F,F
24700,F,F
24701,F,F
24704,F,F
24710,F,F
24730,F,F
24738,F,F
24740,F,F
24773,F,F
24782,F,F
24807,F,F
24828,T,T
24830,F,F
24832,F,F
2484,F,F
24845,F,F
24872,F,F
24885,F,F
24887,F,F
249,F,F
24904,F,F
2495,F,F
24960,F,F
24962,T,T
2498,T,T
24986,F,T
24987,T,T
24997,T,T
25010,F,F
25054,F,F
25096,F,F
25104,F,T
25116,F,F
25142,F,F
25148,F,F
25149,T,T
25160,F,F
25178,F,F
25184,F,F
25202,F,F
25212,F,F
25234,T,T
25255,T,T
25262,T,T
25275,F,F
25277,F,F
25289,F,F
25295,F,F
25315,F,F
25322,F,F
25332,F,F
25339,F,F
25358,T,T
25372,F,F
25390,T,T
25406,T,T
25447,T,T
25449,F,F
25451,F,F
25468,F,F
25487,F,F
25489,F,F
25491,F,T
255,F,F
25501,T,T
25565,F,F
25567,F,F
25575,F,F
256,F,F
25604,T,T
25615,F,F
25625,F,F
25648,F,F
25674,F,F
25675,T,T
25678,F,F
25697,T,T
25718,T,T
25729,F,F
25752,T,F
25778,F,F
25789,F,F
25798,F,F
25820,F,F
25827,F,F
2583,F,F
25855,T,T
25873,F,F
25878,F,F
25891,F,F
25896,F,F
259,F,F
25946,F,F
25950,T,T
25951,T,T
25954,F,F
26015,F,F
26029,F,F
2603,F,F
26034,F,F
26041,T,T
26069,F,F
26090,F,F
26099,F,F
26127,F,F
26131,F,F
26159,F,F
26163,F,F
26168,F,F
26189,T,T
26192,F,F
26196,F,F
26222,F,F
26226,F,F
26230,F,F
26239,F,F
26244,F,F
26250,F,F
26258,F,F
26274,F,F
26294,F,F
2632,F,F
26322,F,F
26323,F,F
26330,F,F
26341,F,F
26365,T,T
26405,T,T
26412,F,F
26416,T,T
26431,T,T
26439,F,F
26449,F,F
26455,F,F
26498,F,F
26504,F,F
26520,T,T
26525,T,T
26548,F,F
26553,F,F
26602,F,F
26603,F,F
26604,F,F
26608,F,F
26615,F,F
26617,F,F
26637,F,F
26645,F,F
26664,T,T
26672,T,T
26673,F,F
26688,T,T
26690,F,F
2671,F,F
26714,F,F
26719,F,F
26740,T,T
26753,F,F
26781,F,F
26782,F,F
26789,T,T
26790,F,F
26823,F,F
26838,F,F
26843,F,F
26845,F,F
26850,F,F
26868,F,F
26885,F,F
26898,F,F
26899,F,F
26901,F,F
26936,F,F
26940,F,F
2696,F,F
26990,F,F
26993,F,F
26994,F,F
26997,F,F
27000,T,T
27006,F,F
2702,F,F
27037,F,F
27038,F,F
27042,T,F
27074,F,F
27077,F,F
27078,F,F
27081,F,F
27096,T,T
271,F,F
27119,T,T
27128,T,T
27138,T,T
27148,F,F
2715,F,F
27192,T,T
27193,F,F
27196,F,F
27212,T,T
27235,F,F
27237,F,F
27241,T,T
27260,F,F
27270,F,F
27271,F,F
27279,F,F
27296,T,T
27299,F,F
27312,F,F
27319,F,F
2732,F,F
27329,F,T
27337,F,F
27342,F,F
2735,F,F
27359,F,F
27362,F,F
27386,T,T
27397,F,F
27399,T,T
27408,T,T
27412,T,T
27415,F,F
27416,F,F
27420,F,F
27421,T,T
27433,F,F
27441,F,F
27462,F,F
27463,F,F
27487,F,F
27493,F,F
27494,F,F
27505,F,F
27519,F,F
27523,F,F
27533,F,F
27558,F,F
27561,F,F
27562,F,F
27584,T,T
27597,F,F
27601,T,T
27628,F,F
27645,F,F
27658,F,F
27664,F,F
27700,T,T
27758,T,T
27761,F,F
27825,F,F
27833,T,T
27838,F,F
27843,T,T
27858,F,F
279,F,F
27901,F,F
27917,F,F
2794,F,F
27941,T,T
27948,F,F
27966,F,F
27968,T,T
27970,T,T
27971,T,T
27977,F,F
28006,F,F
28055,T,T
28067,F,F
28070,F,F
28075,T,T
28096,F,F
28100,F,F
28114,F,F
28115,F,F
28121,F,F
28139,F,F
28143,F,F
28153,F,F
28162,F,F
28169,F,F
28195,F,F
282,F,F
28204,T,T
28215,F,F
28219,T,T
28238,F,F
2824,F,T
28242,T,T
28255,T,T
2827,F,F
28273,F,F
28284,F,F
28291,F,F
28304,F,F
28313,F,F
28368,F,F
28388,T,T
28404,F,F
28406,T,T
28407,F,F
28416,F,F
28419,F,F
28422,F,F
28428,T,T
28430,F,F
28437,T,T
2845,F,F
28460,T,T
28463,F,F
28486,F,F
28492,T,T
28498,T,T
28503,T,T
28508,F,F
28513,F,F
28524,T,T
28529,F,F
28545,T,T
28567,F,F
28573,F,F
28575,T,T
28577,F,F
28579,F,F
28583,T,T
2859,F,F
28590,F,F
28640,F,F
28647,F,F
28656,F,F
28671,T,T
28687,T,T
28688,F,F
28698,T,T
28702,F,T
28712,F,F
28718,F,F
28729,F,F
28730,F,F
28738,T,T
28745,T,T
28757,F,F
28772,F,F
28776,F,T
28780,F,F
28792,F,F
28794,F,T
28799,T,T
28801,T,T
28810,F,F
28823,F,F
28824,F,F
28826,F,F
28845,F,F
28858,F,F
28864,F,F
28891,F,T
28929,F,F
28942,F,F
28978,F,F
29003,F,F
29006,F,F
2901,T,T
29091,F,F
291,F,F
29108,F,F
29110,F,F
29138,F,F
29154,F,F
29171,F,F
29176,F,F
29177,F,F
29187,F,F
29188,F,F
29222,T,T
29230,F,F
29258,F,F
29270,F,F
29291,F,F
29296,F,F
293,F,F
29318,F,F
29353,F,F
29395,F,F
29502,F,F
29569,T,T
29570,F,F
29588,T,T
29593,F,F
29598,T,T
29609,T,T
2962,F,F
29620,F,F
29628,F,F
29629,F,F
29639,T,T
29645,F,F
29651,T,T
29659,F,F
2968,F,F
29687,F,F
29688,F,F
29706,F,F
29712,F,F
29728,F,F
29767,F,F
2980,F,F
2981,F,F
29816,T,T
29818,F,F
29833,T,F
29840,F,F
29842,F,F
29887,F,F
29888,F,F
29893,F,F
29933,F,F
30006,F,F
30007,F,F
30011,T,T
30015,F,F
30017,F,F
30025,F,F
30028,F,F
3005,F,F
30075,F,F
30085,F,F
30086,T,T
3010,T,T
30133,T,T
30134,F,F
30148,F,F
30154,T,T
30173,F,F
30174,T,T
30202,T,T
30205,F,F
30215,F,F
30219,T,T
30230,F,F
30286,F,F
30289,F,F
30298,F,F
30313,F,F
30314,F,F
30318,T,T
30325,F,F
30336,T,T
30379,T,T
30432,T,T
30436,F,F
30452,F,F
30483,F,F
30529,F,F
30539,F,F
30562,T,T
3057,F,F
30574,F,F
30600,T,T
30654,F,F
30698,F,F
30752,F,F
30754,F,F
30786,F,F
30789,F,F
308,F,F
30800,T,T
30875,T,T
30879,F,F
30886,T,T
30891,T,T
30892,F,F
30896,T,T
3090,F,F
30920,F,F
30928,T,T
30941,T,T
30942,F,F
30945,F,F
3095,T,T
31008,F,F
31026,T,T
31056,F,F
31093,F,F
31120,F,F
31194,F,F
3123,F,F
3157,T,T
3158,T,T
3163,T,T
318,F,F
3196,F,F
3235,F,F
325,F,F
3251,F,F
3270,F,F
3280,F,F
3282,T,T
3291,T,T
3306,F,F
3314,F,F
3329,F,F
3332,F,F
3355,T,T
337,F,F
3388,F,F
3393,F,F
3395,T,T
3397,F,F
3429,T,T
3442,F,F
3474,F,F
3476,F,F
3537,F,F
36,F,F
3613,F,F
364,F,F
3649,F,F
3661,F,F
3664,F,F
3669,F,F
3672,T,T
370,F,F
3705,F,F
3707,F,F
3710,T,T
3715,T,T
3716,T,T
3720,T,T
3728,T,T
3731,F,F
3734,T,T
3748,F,F
3755,F,F
3761,F,F
3766,F,F
3770,T,T
3776,F,F
3779,F,F
3783,F,F
3790,F,F
3793,T,T
3828,F,F
386,F,F
3861,F,F
3908,T,T
3957,F,F
3970,F,F
3971,F,F
3972,F,F
3993,F,F
4004,T,T
4010,T,T
4012,F,F
4017,F,F
4039,F,F
4053,F,F
4075,F,F
4076,T,T
4089,T,T
409,F,F
4098,F,F
4103,F,T
4121,F,F
4135,F,T
4150,F,F
4159,F,F
4162,T,T
4184,T,T
4203,F,F
4216,F,F
424,F,F
4247,F,F
4249,T,T
4293,F,F
4298,F,F
4303,F,F
4309,T,T
431,F,F
4310,T,T
4349,F,F
4351,F,F
4358,F,F
4359,F,F
4374,T,T
438,F,F
4381,F,F
439,F,F
4405,F,F
4437,F,F
4458,T,T
4482,F,F
4503,F,F
4504,F,F
4510,T,T
4512,F,F
4519,F,F
4527,F,F
4529,T,F
4539,F,F
4544,T,F
456,F,F
4576,F,F
4579,F,F
4598,F,F
4629,F,F
463,F,F
4633,F,F
4644,F,F
468,F,F
4680,T,T
4685,F,F
4706,F,F
4746,F,F
4755,F,F
4767,T,T
4817,F,F
487,F,F
491,F,F
4928,F,F
493,F,F
4935,F,F
4953,F,F
5007,T,T
503,F,F
5036,F,F
5043,F,T
5054,F,F
507,F,F
5076,F,F
5082,F,F
5088,F,F
5089,T,T
5098,F,F
510,F,F
5100,F,F
5132,F,F
5168,F,F
521,F,F
5228,T,F
527,F,F
5302,F,F
5320,F,F
5344,F,F
537,F,F
5378,F,F
5417,F,F
5419,F,F
5428,F,F
5442,F,F
5448,F,F
5504,F,F
5506,F,F
5525,F,F
558,F,F
5584,T,T
5591,F,F
5599,T,T
5633,F,F
5638,T,T
5640,F,F
5686,F,F
573,F,F
5749,F,F
577,F,T
5776,F,F
5783,F,F
5817,T,F
5822,F,F
5863,F,F
592,F,F
5970,F,F
5979,F,F
5987,F,F
6013,F,F
6046,F,F
6053,F,F
6056,F,F
607,F,F
6075,F,F
6077,T,T
6112,F,F
615,F,F
6217,F,F
6260,F,F
629,F,F
63,F,F
630,F,F
6303,T,T
631,F,F
632,F,F
6342,F,F
6352,T,T
6370,T,T
645,F,F
6487,F,F
6510,F,F
6513,F,F
6528,F,F
655,F,F
6574,F,F
6588,F,F
6598,F,F
661,F,F
6616,F,F
6617,F,F
6631,F,F
6656,T,T
6693,F,F
6718,T,T
6729,F,F
6738,F,F
677,F,F
6775,F,F
6777,F,F
6778,F,F
6779,F,F
6789,F,F
6795,F,F
6798,F,F
6799,F,F
6807,F,F
6838,F,T
6846,F,F
6849,F,F
6850,F,F
6872,F,F
6884,F,F
689,F,F
6893,F,F
6895,T,T
6925,T,T
6932,F,F
6946,F,F
6947,T,T
6963,F,F
6972,T,T
6981,F,F
6992,F,F
6996,F,F
7005,F,F
7014,T,T
7016,F,F
7018,F,F
7027,T,T
7029,T,T
7034,F,F
7055,F,F
7060,T,T
7078,F,F
7081,F,F
7084,F,F
7096,F,F
71,F,F
7106,F,F
7154,F,F
7157,F,F
7160,F,F
7193,F,F
72,F,F
7202,F,F
7216,F,F
7286,T,T
7287,F,F
7295,F,F
7368,T,T
7415,F,F
7417,F,F
7422,F,F
7450,F,F
7456,F,F
7457,T,T
7483,F,F
7510,F,F
7524,T,T
756,F,F
7611,F,F
7631,F,F
7638,F,F
7649,F,F
7671,F,F
7674,F,F
7682,F,F
7693,F,F
7729,F,F
7759,F,F
776,T,F
779,T,T
7822,F,F
7841,F,F
7854,F,F
7881,F,F
7882,F,F
795,F,F
796,F,F
7972,F,F
803,F,F
8098,F,F
8113,F,F
8122,T,T
8152,T,T
8159,F,F
8161,F,F
8165,F,F
8171,T,T
8176,F,F
8185,F,F
8195,F,F
8251,F,F
8256,F,F
8280,F,F
8300,T,T
8332,F,F
834,T,T
8343,F,F
8345,F,F
8363,F,F
8392,F,F
8393,T,T
8431,F,F
8451,F,F
8468,F,F
8558,F,F
8560,F,F
8572,F,F
8585,F,F
8610,F,T
8614,F,F
8676,T,T
8692,F,F
8694,F,F
870,F,F
8717,F,F
8734,F,F
8752,F,F
8765,T,T
8773,T,T
8857,F,F
8874,F,F
8916,F,F
8921,F,F
8957,F,F
8995,F,F
904,T,T
906,F,F
9078,F,F
9122,F,T
9197,F,F
921,F,F
9240,F,F
9245,F,F
9270,F,F
9291,F,F
9317,F,F
9320,F,F
9341,F,F
9359,F,F
9368,F,F
9409,F,F
9421,F,F
9481,F,F
9526,F,F
9527,F,F
9530,F,F
9544,F,F
9561,F,F
9572,F,F
9576,T,T
9588,F,F
9598,F,F
9607,F,F
962,F,F
9623,F,F
9624,F,F
9627,F,F
9669,F,F
9701,F,F
9728,T,T
9793,F,F
9802,F,F
9810,F,F
9876,F,F
9924,F,F
9988,F,F
9994,F,T
